mono_mean,ch,well,rep,plate,Biofilm_Volume,sample,iso_id,species,culture,medium,temp,time,log2fc,threshold
27465.146665,eGFP,F03,1,p5_pl2,120641.34591999999,198,p5_132,NA,dual,TSB,30,24,2.13506248651102,above
27465.146665,eGFP,F04,1,p5_pl2,11273.28462,199,p5_133,NA,dual,TSB,30,24,-1.2845661019517318,below
27465.146665,eGFP,F05,1,p5_pl2,32317.90664,200,p5_134,NA,dual,TSB,30,24,0.2347763961065047,below
27465.146665,eGFP,F06,1,p5_pl2,31788.283639999998,201,p5_135,NA,dual,TSB,30,24,0.21093851030450075,below
27465.146665,eGFP,F07,1,p5_pl2,22526.24438,202,p5_136,NA,dual,TSB,30,24,-0.2859311476200911,below
27465.146665,eGFP,F08,1,p5_pl2,74082.8552,203,p5_137,NA,dual,TSB,30,24,1.4315571800630496,above
27465.146665,eGFP,F09,1,p5_pl2,41653.2212,204,p5_138,NA,dual,TSB,30,24,0.6008607084445421,below
27465.146665,eGFP,F10,1,p5_pl2,19768.42942,205,p5_139,NA,dual,TSB,30,24,-0.4743307629387131,below
27465.146665,eGFP,F11,1,p5_pl2,13203.1452,206,p5_140,NA,dual,TSB,30,24,-1.0566110875033783,below
27465.146665,eGFP,F12,1,p5_pl2,7461.02804,blk,blk,NA,blk,TSB,30,24,-1.8799623094466225,below
27465.146665,eGFP,G01,1,p5_pl2,72204.36058,Bs,Bs,NA,mono,TSB,30,24,1.394503951920717,above
27465.146665,eGFP,G02,1,p5_pl2,28882.16332,207,p5_141,NA,dual,TSB,30,24,0.07262676070776714,below
27465.146665,eGFP,G03,1,p5_pl2,34368.67738,208,p5_142,NA,dual,TSB,30,24,0.32353431361084944,below
27465.146665,eGFP,G04,1,p5_pl2,116838.8344,209,p5_143,NA,dual,TSB,30,24,2.0888583174738593,above
27465.146665,eGFP,G05,1,p5_pl2,6429.22832,210,p5_144,NA,dual,TSB,30,24,-2.0946601261565263,below
27465.146665,eGFP,G06,1,p5_pl2,22431.6731,211,p5_145,NA,dual,TSB,30,24,-0.2920004522602469,below
27465.146665,eGFP,G07,1,p5_pl2,6675.85306,212,p5_146,NA,dual,TSB,30,24,-2.0403618001630743,below
27465.146665,eGFP,G08,1,p5_pl2,17443.77508,213,p5_147,NA,dual,TSB,30,24,-0.6548069993155052,below
27465.146665,eGFP,G09,1,p5_pl2,8851.35018,214,p5_148,NA,dual,TSB,30,24,-1.6334695686230758,below
27465.146665,eGFP,G10,1,p5_pl2,1224.0940600000001,215,p5_149,NA,dual,TSB,30,24,-4.486637570414394,below
27465.146665,eGFP,G11,1,p5_pl2,7755.84988,216,p5_150,NA,dual,TSB,30,24,-1.824059209689433,below
27465.146665,eGFP,G12,1,p5_pl2,8674.33786,blk,blk,NA,blk,TSB,30,24,-1.6626101464429353,below
27465.146665,eGFP,H01,1,p5_pl2,13978.47292,Bs,Bs,NA,mono,TSB,30,24,-0.974292029350953,below
27465.146665,eGFP,H02,1,p5_pl2,8256.220659999999,217,p5_151,NA,dual,TSB,30,24,-1.7338738315413094,below
27465.146665,eGFP,H03,1,p5_pl2,58275.03884,218,p5_152,NA,dual,TSB,30,24,1.085300821418538,above
27465.146665,eGFP,H04,1,p5_pl2,16258.26934,219,p5_153,NA,dual,TSB,30,24,-0.7563395689719832,below
27465.146665,eGFP,H05,1,p5_pl2,7493.943139999999,220,p5_154,NA,dual,TSB,30,24,-1.8736125575314713,below
27465.146665,eGFP,H06,1,p5_pl2,6063.0564,221,p5_155,NA,dual,TSB,30,24,-2.1792469191620607,below
27465.146665,eGFP,H07,1,p5_pl2,8780.54524,222,p5_156,NA,dual,TSB,30,24,-1.6450552656400164,below
27465.146665,eGFP,H08,1,p5_pl2,35634.17088,223,p5_157,NA,dual,TSB,30,24,0.37569984655783295,below
27465.146665,eGFP,H09,1,p5_pl2,64070.70264,224,p5_158,NA,dual,TSB,30,24,1.2220853332303299,above
27465.146665,eGFP,H10,1,p5_pl2,83892.45722,225,p5_159,NA,dual,TSB,30,24,1.610956304555233,above
27465.146665,eGFP,H11,1,p5_pl2,5800.7067,226,p5_160,NA,dual,TSB,30,24,-2.24305272756939,below
27465.146665,eGFP,H12,1,p5_pl2,7385.79354,blk,blk,NA,blk,TSB,30,24,-1.8945818357544137,below
83828.9525525,mKate,A01,2,p5_pl2,173837.10134,Bs,Bs,NA,mono,TSB,30,24,1.0522238144946952,above
83828.9525525,mKate,A02,2,p5_pl2,239092.40678,147,p5_81,NA,dual,TSB,30,24,1.5120538388531874,above
83828.9525525,mKate,A03,2,p5_pl2,239118.1494,148,p5_82,NA,dual,TSB,30,24,1.5122091620448077,above
83828.9525525,mKate,A04,2,p5_pl2,37574.15132,149,p5_83,NA,dual,TSB,30,24,-1.157669688920095,below
83828.9525525,mKate,A05,2,p5_pl2,93892.97366,150,p5_84,NA,dual,TSB,30,24,0.16358396223589164,below
83828.9525525,mKate,A06,2,p5_pl2,6286.511039999999,151,p5_85,NA,dual,TSB,30,24,-3.7368876697871447,below
83828.9525525,mKate,A07,2,p5_pl2,6914.26602,152,p5_86,NA,dual,TSB,30,24,-3.5995919471045044,below
83828.9525525,mKate,A08,2,p5_pl2,7500.195659999999,153,p5_87,NA,dual,TSB,30,24,-3.482256124236226,below
83828.9525525,mKate,A09,2,p5_pl2,132692.61604,154,p5_88,NA,dual,TSB,30,24,0.6625784554509617,below
83828.9525525,mKate,A10,2,p5_pl2,30002.315880000002,155,p5_89,NA,dual,TSB,30,24,-1.4823266509628108,below
83828.9525525,mKate,A11,2,p5_pl2,12924.88316,156,p5_90,NA,dual,TSB,30,24,-2.697185747054603,below
83828.9525525,mKate,A12,2,p5_pl2,304.83095,blk,blk,NA,blk,TSB,30,24,-8.098570378377607,below
83828.9525525,mKate,B01,2,p5_pl2,197889.34892,Bs,Bs,NA,mono,TSB,30,24,1.2391807459937334,above
83828.9525525,mKate,B02,2,p5_pl2,21786.182820000002,157,p5_91,NA,dual,TSB,30,24,-1.9439689413889263,below
83828.9525525,mKate,B03,2,p5_pl2,78481.75696,158,p5_92,NA,dual,TSB,30,24,-0.09507288122885724,below
83828.9525525,mKate,B04,2,p5_pl2,11186.55028,159,p5_93,NA,dual,TSB,30,24,-2.905554436724115,below
83828.9525525,mKate,B05,2,p5_pl2,46506.61368,160,p5_94,NA,dual,TSB,30,24,-0.8499816863590414,below
83828.9525525,mKate,B06,2,p5_pl2,175764.4064,161,p5_95,NA,dual,TSB,30,24,1.0681306435688205,above
83828.9525525,mKate,B07,2,p5_pl2,281758.03984,162,p5_96,NA,dual,TSB,30,24,1.7489413898626593,above
83828.9525525,mKate,B08,2,p5_pl2,152520.31646,163,p5_97,NA,dual,TSB,30,24,0.8634903804844147,below
83828.9525525,mKate,B09,2,p5_pl2,120330.76504,164,p5_98,NA,dual,TSB,30,24,0.5214970256503597,below
83828.9525525,mKate,B10,2,p5_pl2,26667.37934,165,p5_99,NA,dual,TSB,30,24,-1.6523184492400065,below
83828.9525525,mKate,B11,2,p5_pl2,42963.657779999994,166,p5_100,NA,dual,TSB,30,24,-0.9642981992450056,below
83828.9525525,mKate,B12,2,p5_pl2,614.9092,blk,blk,NA,blk,TSB,30,24,-7.088587114518651,below
83828.9525525,mKate,C01,2,p5_pl2,120307.83352,Bs,Bs,NA,mono,TSB,30,24,0.5212220663086513,below
83828.9525525,mKate,C02,2,p5_pl2,19872.3198,167,p5_101,NA,dual,TSB,30,24,-2.0766157108313887,below
83828.9525525,mKate,C03,2,p5_pl2,201058.60262,168,p5_102,NA,dual,TSB,30,24,1.2621027328890728,above
83828.9525525,mKate,C04,2,p5_pl2,45033.79936,169,p5_103,NA,dual,TSB,30,24,-0.8964083690639832,below
83828.9525525,mKate,C05,2,p5_pl2,119140.45498,170,p5_104,NA,dual,TSB,30,24,0.5071549746850212,below
83828.9525525,mKate,C06,2,p5_pl2,183981.71506,171,p5_105,NA,dual,TSB,30,24,1.134049725195069,above
83828.9525525,mKate,C07,2,p5_pl2,63971.15664,172,p5_106,NA,dual,TSB,30,24,-0.39000448253436293,below
83828.9525525,mKate,C08,2,p5_pl2,23094.336479999998,173,p5_107,NA,dual,TSB,30,24,-1.8598470377765204,below
83828.9525525,mKate,C09,2,p5_pl2,37227.57166,174,p5_108,NA,dual,TSB,30,24,-1.1710383372889694,below
83828.9525525,mKate,C10,2,p5_pl2,134450.25156,175,p5_109,NA,dual,TSB,30,24,0.6815626767145004,below
83828.9525525,mKate,C11,2,p5_pl2,27956.53696,176,p5_110,NA,dual,TSB,30,24,-1.5842113371337514,below
83828.9525525,mKate,C12,2,p5_pl2,5274.25256,blk,blk,NA,blk,TSB,30,24,-3.9901365313901778,below
83828.9525525,mKate,D01,2,p5_pl2,190663.15614,Bs,Bs,NA,mono,TSB,30,24,1.185513141944783,above
83828.9525525,mKate,D02,2,p5_pl2,36124.28554,177,p5_111,NA,dual,TSB,30,24,-1.2144396120438368,below
83828.9525525,mKate,D03,2,p5_pl2,39686.3908,178,p5_112,NA,dual,TSB,30,24,-1.078767885796199,below
83828.9525525,mKate,D04,2,p5_pl2,17699.94042,179,p5_113,NA,dual,TSB,30,24,-2.2436225927849556,below
83828.9525525,mKate,D05,2,p5_pl2,28690.38006,180,p5_114,NA,dual,TSB,30,24,-1.546831239353889,below
83828.9525525,mKate,D06,2,p5_pl2,29287.588060000002,181,p5_115,NA,dual,TSB,30,24,-1.5171099573325706,below
83828.9525525,mKate,D07,2,p5_pl2,154193.15986,182,p5_116,NA,dual,TSB,30,24,0.8792276157685722,below
83828.9525525,mKate,D08,2,p5_pl2,20412.99968,183,p5_117,NA,dual,TSB,30,24,-2.037889728159053,below
83828.9525525,mKate,D09,2,p5_pl2,26500.82756,184,p5_118,NA,dual,TSB,30,24,-1.6613567519650112,below
83828.9525525,mKate,D10,2,p5_pl2,72442.53506,185,p5_119,NA,dual,TSB,30,24,-0.2105916551438696,below
83828.9525525,mKate,D11,2,p5_pl2,118525.15388,186,p5_120,NA,dual,TSB,30,24,0.4996849300025809,below
83828.9525525,mKate,D12,2,p5_pl2,3540.05964,blk,blk,NA,blk,TSB,30,24,-4.565195555476859,below
83828.9525525,mKate,E01,2,p5_pl2,203025.9782,Bs,Bs,NA,mono,TSB,30,24,1.2761509371829987,above
83828.9525525,mKate,E02,2,p5_pl2,68744.68056000001,187,p5_121,NA,dual,TSB,30,24,-0.28617953427487336,below
83828.9525525,mKate,E03,2,p5_pl2,116992.79594,188,p5_122,NA,dual,TSB,30,24,0.4809115191053349,below
83828.9525525,mKate,E04,2,p5_pl2,11422.54406,189,p5_123,NA,dual,TSB,30,24,-2.8754382986521465,below
83828.9525525,mKate,E05,2,p5_pl2,69705.0961,190,p5_124,NA,dual,TSB,30,24,-0.26616377145248904,below
83828.9525525,mKate,E06,2,p5_pl2,24794.6602,191,p5_125,NA,dual,TSB,30,24,-1.7573609644703556,below
83828.9525525,mKate,E07,2,p5_pl2,12559.1201,192,p5_126,NA,dual,TSB,30,24,-2.7385983436325865,below
83828.9525525,mKate,E08,2,p5_pl2,82169.35524,193,p5_127,NA,dual,TSB,30,24,-0.028830599136380145,below
83828.9525525,mKate,E09,2,p5_pl2,55705.54866,194,p5_128,NA,dual,TSB,30,24,-0.5896016674572274,below
83828.9525525,mKate,E10,2,p5_pl2,71070.88524,195,p5_129,NA,dual,TSB,30,24,-0.238169634518055,below
83828.9525525,mKate,E11,2,p5_pl2,130247.97154,196,p5_130,NA,dual,TSB,30,24,0.6357514727664918,below
83828.9525525,mKate,E12,2,p5_pl2,388.74568,blk,blk,NA,blk,TSB,30,24,-7.748771760806016,below
83828.9525525,mKate,F01,2,p5_pl2,181508.0228,Bs,Bs,NA,mono,TSB,30,24,1.1145207581607681,above
83828.9525525,mKate,F02,2,p5_pl2,13325.247940000001,197,p5_131,NA,dual,TSB,30,24,-2.653177962125247,below
83828.9525525,mKate,F03,2,p5_pl2,93970.21848000001,198,p5_132,NA,dual,TSB,30,24,0.16477035258057507,below
83828.9525525,mKate,F04,2,p5_pl2,11945.88048,199,p5_133,NA,dual,TSB,30,24,-2.810814646173003,below
83828.9525525,mKate,F05,2,p5_pl2,86267.01236,200,p5_134,NA,dual,TSB,30,24,0.041377113255646546,below
83828.9525525,mKate,F06,2,p5_pl2,35284.11576,201,p5_135,NA,dual,TSB,30,24,-1.2483888599397959,below
83828.9525525,mKate,F07,2,p5_pl2,181341.50506,202,p5_136,NA,dual,TSB,30,24,1.1131966114167842,above
83828.9525525,mKate,F08,2,p5_pl2,33327.8652,203,p5_137,NA,dual,TSB,30,24,-1.3306764064032153,below
83828.9525525,mKate,F09,2,p5_pl2,108781.68871999999,204,p5_138,NA,dual,TSB,30,24,0.375928481525551,below
83828.9525525,mKate,F10,2,p5_pl2,8976.50252,205,p5_139,NA,dual,TSB,30,24,-3.223062545023635,below
83828.9525525,mKate,F11,2,p5_pl2,11934.17618,206,p5_140,NA,dual,TSB,30,24,-2.8122287402068102,below
83828.9525525,mKate,F12,2,p5_pl2,4933.94244,blk,blk,NA,blk,TSB,30,24,-4.086343440354054,below
83828.9525525,mKate,G01,2,p5_pl2,244978.00783999998,Bs,Bs,NA,mono,TSB,30,24,1.547137622417295,above
83828.9525525,mKate,G02,2,p5_pl2,28709.6487,207,p5_141,NA,dual,TSB,30,24,-1.545862675245013,below
83828.9525525,mKate,G03,2,p5_pl2,97707.01912,208,p5_142,NA,dual,TSB,30,24,0.22102836933241898,below
83828.9525525,mKate,G04,2,p5_pl2,111019.02942,209,p5_143,NA,dual,TSB,30,24,0.40529947241655345,below
83828.9525525,mKate,G05,2,p5_pl2,32050.83776,210,p5_144,NA,dual,TSB,30,24,-1.387041523801981,below
83828.9525525,mKate,G06,2,p5_pl2,10148.39586,211,p5_145,NA,dual,TSB,30,24,-3.046054749052881,below
83828.9525525,mKate,G07,2,p5_pl2,2161.52698,212,p5_146,NA,dual,TSB,30,24,-5.276658565746489,below
83828.9525525,mKate,G08,2,p5_pl2,109867.5973,213,p5_147,NA,dual,TSB,30,24,0.39025858524752866,below
83828.9525525,mKate,G09,2,p5_pl2,27422.8592,214,p5_148,NA,dual,TSB,30,24,-1.6120169955181978,below
83828.9525525,mKate,G10,2,p5_pl2,252173.27886000002,215,p5_149,NA,dual,TSB,30,24,1.5889006238112735,above
83828.9525525,mKate,G11,2,p5_pl2,133174.51896000002,216,p5_150,NA,dual,TSB,30,24,0.6678083947159769,below
83828.9525525,mKate,G12,2,p5_pl2,5937.00112,blk,blk,NA,blk,TSB,30,24,-3.8193993324410696,below
83828.9525525,mKate,H01,2,p5_pl2,29053.79208,Bs,Bs,NA,mono,TSB,30,24,-1.528672472413671,below
83828.9525525,mKate,H02,2,p5_pl2,327310.95046,217,p5_151,NA,dual,TSB,30,24,1.9651457693597643,above
83828.9525525,mKate,H03,2,p5_pl2,134375.88594,218,p5_152,NA,dual,TSB,30,24,0.6807644945381776,below
83828.9525525,mKate,H04,2,p5_pl2,20232.00074,219,p5_153,NA,dual,TSB,30,24,-2.0507383022925065,below
83828.9525525,mKate,H05,2,p5_pl2,33896.48544,220,p5_154,NA,dual,TSB,30,24,-1.3062703466756325,below
83828.9525525,mKate,H06,2,p5_pl2,26084.97634,221,p5_155,NA,dual,TSB,30,24,-1.6841741717545593,below
83828.9525525,mKate,H07,2,p5_pl2,12701.37736,222,p5_156,NA,dual,TSB,30,24,-2.722350067845858,below
83828.9525525,mKate,H08,2,p5_pl2,213563.75011999998,223,p5_157,NA,dual,TSB,30,24,1.3491530348758638,above
83828.9525525,mKate,H09,2,p5_pl2,179727.45572,224,p5_158,NA,dual,TSB,30,24,1.1002983352221771,above
83828.9525525,mKate,H10,2,p5_pl2,100305.7274,225,p5_159,NA,dual,TSB,30,24,0.2588978601687269,below
83828.9525525,mKate,H11,2,p5_pl2,19851.99492,226,p5_160,NA,dual,TSB,30,24,-2.078091941704945,below
83828.9525525,mKate,H12,2,p5_pl2,4596.64788,blk,blk,NA,blk,TSB,30,24,-4.18848071926039,below
52554.62976875,eGFP,A01,2,p5_pl2,130675.78262,Bs,Bs,NA,mono,TSB,30,24,1.3141130716182219,above
52554.62976875,eGFP,A02,2,p5_pl2,218935.45314,147,p5_81,NA,dual,TSB,30,24,2.058622416439053,above
52554.62976875,eGFP,A03,2,p5_pl2,235367.61714,148,p5_82,NA,dual,TSB,30,24,2.1630322032881955,above
52554.62976875,eGFP,A04,2,p5_pl2,19142.99144,149,p5_83,NA,dual,TSB,30,24,-1.4569262062387824,below
52554.62976875,eGFP,A05,2,p5_pl2,42387.37098,150,p5_84,NA,dual,TSB,30,24,-0.3101493396446557,below
52554.62976875,eGFP,A06,2,p5_pl2,2423.77444,151,p5_85,NA,dual,TSB,30,24,-4.437895408434717,below
52554.62976875,eGFP,A07,2,p5_pl2,2030.88878,152,p5_86,NA,dual,TSB,30,24,-4.692924522916941,below
52554.62976875,eGFP,A08,2,p5_pl2,1052.6698,153,p5_87,NA,dual,TSB,30,24,-5.640323133313604,below
52554.62976875,eGFP,A09,2,p5_pl2,42695.890419999996,154,p5_88,NA,dual,TSB,30,24,-0.29968685978609366,below
52554.62976875,eGFP,A10,2,p5_pl2,21795.28046,155,p5_89,NA,dual,TSB,30,24,-1.2697359033605602,below
52554.62976875,eGFP,A11,2,p5_pl2,2598.0268,156,p5_90,NA,dual,TSB,30,24,-4.33777444772027,below
52554.62976875,eGFP,A12,2,p5_pl2,1088.71966,blk,blk,NA,blk,TSB,30,24,-5.591788921329672,below
52554.62976875,eGFP,B01,2,p5_pl2,89348.54354,Bs,Bs,NA,mono,TSB,30,24,0.7656424958449914,below
52554.62976875,eGFP,B02,2,p5_pl2,60048.67194,157,p5_91,NA,dual,TSB,30,24,0.19233850115714476,below
52554.62976875,eGFP,B03,2,p5_pl2,22454.008299999998,158,p5_92,NA,dual,TSB,30,24,-1.2267806077665775,below
52554.62976875,eGFP,B04,2,p5_pl2,23251.7565,159,p5_93,NA,dual,TSB,30,24,-1.1764161123796217,below
52554.62976875,eGFP,B05,2,p5_pl2,10180.83388,160,p5_94,NA,dual,TSB,30,24,-2.3678204302868227,below
52554.62976875,eGFP,B06,2,p5_pl2,68583.23986,161,p5_95,NA,dual,TSB,30,24,0.3840592309206945,below
52554.62976875,eGFP,B07,2,p5_pl2,245782.14482,162,p5_96,NA,dual,TSB,30,24,2.2254962145062698,above
52554.62976875,eGFP,B08,2,p5_pl2,101603.52266,163,p5_97,NA,dual,TSB,30,24,0.9510748530844166,below
52554.62976875,eGFP,B09,2,p5_pl2,105009.7923,164,p5_98,NA,dual,TSB,30,24,0.9986478377062253,below
52554.62976875,eGFP,B10,2,p5_pl2,14604.06424,165,p5_99,NA,dual,TSB,30,24,-1.8473491593065205,below
52554.62976875,eGFP,B11,2,p5_pl2,24387.70216,166,p5_100,NA,dual,TSB,30,24,-1.107604875701431,below
52554.62976875,eGFP,B12,2,p5_pl2,1065.5837000000001,blk,blk,NA,blk,TSB,30,24,-5.622748772628509,below
52554.62976875,eGFP,C01,2,p5_pl2,64231.99002,Bs,Bs,NA,mono,TSB,30,24,0.28949659174028297,below
52554.62976875,eGFP,C02,2,p5_pl2,14236.44414,167,p5_101,NA,dual,TSB,30,24,-1.8841276815521355,below
52554.62976875,eGFP,C03,2,p5_pl2,138384.90054,168,p5_102,NA,dual,TSB,30,24,1.396807193090034,above
52554.62976875,eGFP,C04,2,p5_pl2,24045.43286,169,p5_103,NA,dual,TSB,30,24,-1.127994968188003,below
52554.62976875,eGFP,C05,2,p5_pl2,138106.19554,170,p5_104,NA,dual,TSB,30,24,1.3938987193288195,above
52554.62976875,eGFP,C06,2,p5_pl2,109090.2933,171,p5_105,NA,dual,TSB,30,24,1.0536461948693268,above
52554.62976875,eGFP,C07,2,p5_pl2,16409.26652,172,p5_106,NA,dual,TSB,30,24,-1.679219193216865,below
52554.62976875,eGFP,C08,2,p5_pl2,28173.85838,173,p5_107,NA,dual,TSB,30,24,-0.8994095043881604,below
52554.62976875,eGFP,C09,2,p5_pl2,71492.13716,174,p5_108,NA,dual,TSB,30,24,0.44398689678228925,below
52554.62976875,eGFP,C10,2,p5_pl2,131218.9669,175,p5_109,NA,dual,TSB,30,24,1.3200974940453294,above
52554.62976875,eGFP,C11,2,p5_pl2,13343.03436,176,p5_110,NA,dual,TSB,30,24,-1.9776229544009876,below
52554.62976875,eGFP,C12,2,p5_pl2,6586.23948,blk,blk,NA,blk,TSB,30,24,-2.9960719575773096,below
52554.62976875,eGFP,D01,2,p5_pl2,145048.436,Bs,Bs,NA,mono,TSB,30,24,1.4646549176158445,above
52554.62976875,eGFP,D02,2,p5_pl2,14394.90344,177,p5_111,NA,dual,TSB,30,24,-1.868159532561567,below
52554.62976875,eGFP,D03,2,p5_pl2,22548.92034,178,p5_112,NA,dual,TSB,30,24,-1.2206955261291865,below
52554.62976875,eGFP,D04,2,p5_pl2,9134.99586,179,p5_113,NA,dual,TSB,30,24,-2.52418396109208,below
52554.62976875,eGFP,D05,2,p5_pl2,20255.00038,180,p5_114,NA,dual,TSB,30,24,-1.375468526200988,below
52554.62976875,eGFP,D06,2,p5_pl2,14368.44526,181,p5_115,NA,dual,TSB,30,24,-1.8708134962760032,below
52554.62976875,eGFP,D07,2,p5_pl2,136105.8878,182,p5_116,NA,dual,TSB,30,24,1.372850309190517,above
52554.62976875,eGFP,D08,2,p5_pl2,8130.98318,183,p5_117,NA,dual,TSB,30,24,-2.692138726882291,below
52554.62976875,eGFP,D09,2,p5_pl2,9417.5171,184,p5_118,NA,dual,TSB,30,24,-2.4802460256763625,below
52554.62976875,eGFP,D10,2,p5_pl2,20269.29428,185,p5_119,NA,dual,TSB,30,24,-1.3744508294353155,below
52554.62976875,eGFP,D11,2,p5_pl2,94627.44712,186,p5_120,NA,dual,TSB,30,24,0.8484560873285877,below
52554.62976875,eGFP,D12,2,p5_pl2,5840.5217,blk,blk,NA,blk,TSB,30,24,-3.1694017219613566,below
52554.62976875,eGFP,E01,2,p5_pl2,138666.2122,Bs,Bs,NA,mono,TSB,30,24,1.3997369351332525,above
52554.62976875,eGFP,E02,2,p5_pl2,40460.86668,187,p5_121,NA,dual,TSB,30,24,-0.3772549839835824,below
52554.62976875,eGFP,E03,2,p5_pl2,60732.6313,188,p5_122,NA,dual,TSB,30,24,0.20867776821822842,below
52554.62976875,eGFP,E04,2,p5_pl2,100091.08076,189,p5_123,NA,dual,TSB,30,24,0.9294380650551136,below
52554.62976875,eGFP,E05,2,p5_pl2,48718.04144,190,p5_124,NA,dual,TSB,30,24,-0.10933211502690673,below
52554.62976875,eGFP,E06,2,p5_pl2,9021.4967,191,p5_125,NA,dual,TSB,30,24,-2.542219247578617,below
52554.62976875,eGFP,E07,2,p5_pl2,7273.06102,192,p5_126,NA,dual,TSB,30,24,-2.852984929835114,below
52554.62976875,eGFP,E08,2,p5_pl2,33843.34764,193,p5_127,NA,dual,TSB,30,24,-0.6349029543859741,below
52554.62976875,eGFP,E09,2,p5_pl2,62597.63276,194,p5_128,NA,dual,TSB,30,24,0.2523132839188486,below
52554.62976875,eGFP,E10,2,p5_pl2,28369.1342,195,p5_129,NA,dual,TSB,30,24,-0.8894448880975393,below
52554.62976875,eGFP,E11,2,p5_pl2,41973.97304,196,p5_130,NA,dual,TSB,30,24,-0.32428846460702776,below
52554.62976875,eGFP,E12,2,p5_pl2,1139.86412,blk,blk,NA,blk,TSB,30,24,-5.525618985052003,below
52554.62976875,eGFP,F01,2,p5_pl2,120565.82178,Bs,Bs,NA,mono,TSB,30,24,1.197943185092866,above
52554.62976875,eGFP,F02,2,p5_pl2,5264.72898,197,p5_131,NA,dual,TSB,30,24,-3.319112688313807,below
52554.62976875,eGFP,F03,2,p5_pl2,112703.69636,198,p5_132,NA,dual,TSB,30,24,1.100657865035589,above
52554.62976875,eGFP,F04,2,p5_pl2,106479.4037,199,p5_133,NA,dual,TSB,30,24,1.0186981778166804,above
52554.62976875,eGFP,F05,2,p5_pl2,80753.90384,200,p5_134,NA,dual,TSB,30,24,0.6197320069509221,below
52554.62976875,eGFP,F06,2,p5_pl2,47415.152140000006,201,p5_135,NA,dual,TSB,30,24,-0.1484392714715043,below
52554.62976875,eGFP,F07,2,p5_pl2,106854.84368,202,p5_136,NA,dual,TSB,30,24,1.0237760392970676,above
52554.62976875,eGFP,F08,2,p5_pl2,7083.86736,203,p5_137,NA,dual,TSB,30,24,-2.89100511418463,below
52554.62976875,eGFP,F09,2,p5_pl2,128921.65666,204,p5_138,NA,dual,TSB,30,24,1.2946160546254126,above
52554.62976875,eGFP,F10,2,p5_pl2,25349.872499999998,205,p5_139,NA,dual,TSB,30,24,-1.0517824618820477,below
52554.62976875,eGFP,F11,2,p5_pl2,77139.01858,206,p5_140,NA,dual,TSB,30,24,0.5536616303106183,below
52554.62976875,eGFP,F12,2,p5_pl2,6225.70672,blk,blk,NA,blk,TSB,30,24,-3.077276628642726,below
52554.62976875,eGFP,G01,2,p5_pl2,75719.05244,Bs,Bs,NA,mono,TSB,30,24,0.5268575470372381,below
52554.62976875,eGFP,G02,2,p5_pl2,21058.47292,207,p5_141,NA,dual,TSB,30,24,-1.3193485343412348,below
52554.62976875,eGFP,G03,2,p5_pl2,27085.6498,208,p5_142,NA,dual,TSB,30,24,-0.9562358976526056,below
52554.62976875,eGFP,G04,2,p5_pl2,70838.84404,209,p5_143,NA,dual,TSB,30,24,0.4307431727316433,below
52554.62976875,eGFP,G05,2,p5_pl2,9924.60042,210,p5_144,NA,dual,TSB,30,24,-2.404591581544069,below
52554.62976875,eGFP,G06,2,p5_pl2,21810.03432,211,p5_145,NA,dual,TSB,30,24,-1.2687596762493276,below
52554.62976875,eGFP,G07,2,p5_pl2,7396.594880000001,212,p5_146,NA,dual,TSB,30,24,-2.828689662790225,below
52554.62976875,eGFP,G08,2,p5_pl2,31188.162379999998,213,p5_147,NA,dual,TSB,30,24,-0.7527730551086701,below
52554.62976875,eGFP,G09,2,p5_pl2,2085.9006,214,p5_148,NA,dual,TSB,30,24,-4.654384072101691,below
52554.62976875,eGFP,G10,2,p5_pl2,220822.17652,215,p5_149,NA,dual,TSB,30,24,2.0710018300170034,above
52554.62976875,eGFP,G11,2,p5_pl2,153203.16846,216,p5_150,NA,dual,TSB,30,24,1.5435657831488905,above
52554.62976875,eGFP,G12,2,p5_pl2,7717.687440000001,blk,blk,NA,blk,TSB,30,24,-2.7673904194504204,below
52554.62976875,eGFP,H01,2,p5_pl2,76618.2377,Bs,Bs,NA,mono,TSB,30,24,0.5438888090292929,below
52554.62976875,eGFP,H02,2,p5_pl2,171430.31262,217,p5_151,NA,dual,TSB,30,24,1.7057408793242865,above
52554.62976875,eGFP,H03,2,p5_pl2,79335.99914,218,p5_152,NA,dual,TSB,30,24,0.5941759665578958,below
52554.62976875,eGFP,H04,2,p5_pl2,16343.45334,219,p5_153,NA,dual,TSB,30,24,-1.68501673791221,below
52554.62976875,eGFP,H05,2,p5_pl2,20761.862259999998,220,p5_154,NA,dual,TSB,30,24,-1.3398125233184173,below
52554.62976875,eGFP,H06,2,p5_pl2,30044.10718,221,p5_155,NA,dual,TSB,30,24,-0.8066877947333997,below
52554.62976875,eGFP,H07,2,p5_pl2,2592.59206,222,p5_156,NA,dual,TSB,30,24,-4.340794378711119,below
52554.62976875,eGFP,H08,2,p5_pl2,107706.87106,223,p5_157,NA,dual,TSB,30,24,1.0352339145338254,above
52554.62976875,eGFP,H09,2,p5_pl2,57549.03264,224,p5_158,NA,dual,TSB,30,24,0.1309988834500825,below
52554.62976875,eGFP,H10,2,p5_pl2,26331.10698,225,p5_159,NA,dual,TSB,30,24,-0.9969948989964927,below
